date,AccountsPayablesTDays,AccountsPayablesTRate,BLEV,CurrentRatio,DebtEquityRatio,DilutedEPS,DVRAT,EPS,EquityToAsset,GrossIncomeRatio,HBETA,HSIGMA,LFLO,MA10,MA120,MA20,MA5,MA60,MLEV,NetAssetGrowRate,NetProfitGrowRate,PB,PE,REVS10,REVS20,REVS5,ROA,ROE,VOL10,VOL120,VOL20,VOL5,VOL60,EARNMOM,FiftyTwoWeekHigh,Skewness,TVMA20,TVSTD20,VEMA26,VMACD,VR,VSTD20,KlingerOscillator,MoneyFlow20,MTM,Hurst,T_1closing_price
2010-1-18 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0294,5.3499,0.8493,0.903,0.5694,0.0174,25.807,165.9688,163.8764,167.7671,167.2956,167.744,1.0001,0.3154,0.0164,11.5757,36.3311,1.0061,1.0346,1.0601,0.31,0.3761,0.0039,0.0031,0.0035,0.0039,0.0032,6,0.9184,-0.84,554.8436,176.4102,3298312.033,-71456.0248,0.7172,1051170.814,-0.062,11095986166,1.0389,0.489,169.87
2010-1-19 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0291,5.3499,0.8493,0.903,0.5689,0.0174,25.7999,166.0018,164.0662,167.867,168.1195,167.9637,1.0001,0.3154,0.0164,11.4938,36.074,1.0019,1.0119,1.0249,0.31,0.3761,0.0037,0.0031,0.0035,0.0036,0.0031,6,0.8989,-0.9044,554.8038,176.4699,3185984.549,-301200.4748,0.722,1053468.672,-0.0387,11095498328,0.3291,0.4912,170.98
2010-1-20 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0272,5.3499,0.8493,0.903,0.5727,0.0173,25.7769,165.9178,164.1729,167.8195,169.0156,168.1292,1.0001,0.3154,0.0164,11.2331,35.2559,0.995,0.9943,1.0278,0.31,0.3761,0.0035,0.003,0.0035,0.0032,0.0031,6,0.8423,-0.8505,558.8704,170.4438,3105340.879,-392858.4398,0.7417,1018642.22,-0.0352,11174811043,-0.8399,0.5005,169.77
2010-1-21 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0285,5.3499,0.8493,0.903,0.5753,0.0172,25.7818,166.2188,164.2857,167.7719,168.6536,168.2842,1.0001,0.3154,0.0164,11.288,35.428,1.0184,0.9943,0.9893,0.31,0.3761,0.0032,0.003,0.0035,0.0026,0.0031,6,0.852,-0.7996,555.7451,174.9824,3003148.814,-479945.4214,0.8365,1045005.876,-0.0424,11112874745,3.0102,0.5212,165.92
2010-1-22 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0277,5.3499,0.8493,0.903,0.5738,0.0172,25.7661,166.4317,164.42,167.3559,167.5056,168.4137,1.0001,0.3154,0.0164,11.1119,34.8756,1.0131,0.9518,0.9662,0.31,0.3761,0.0031,0.003,0.0034,0.0022,0.0031,6,0.804,-0.69,543.7737,175.9692,2969085.494,-406737.9884,0.8219,1051260.729,-0.0613,10877561854,2.1295,0.5389,166.73
2010-1-25 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0288,5.3499,0.8493,0.903,0.5701,0.0172,25.7777,166.9067,164.5551,167.1359,166.5178,168.5542,1.0001,0.3154,0.0164,11.2413,35.2814,1.0294,0.9742,0.9711,0.31,0.3761,0.003,0.003,0.0034,0.0022,0.0031,6,0.8293,-0.5634,535.9336,179.4922,2921295.087,-368320,0.8345,1071392.296,-0.0574,10717481239,4.7496,0.5064,164.13
2010-1-26 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0287,5.3499,0.8493,0.903,0.5654,0.0172,25.7816,167.0117,164.6941,166.9509,165.9038,168.6657,1.0001,0.3154,0.0164,11.2859,35.4217,1.0063,0.9783,0.9819,0.31,0.3761,0.0031,0.003,0.0034,0.0025,0.0031,6,0.8393,-0.4828,539.8592,178.9388,2948526.266,-201713.0908,0.9531,1067046.851,-0.0329,10791123918,1.0499,0.4987,166.04
2010-1-27 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0278,5.3499,0.8493,0.903,0.5671,0.0172,25.7652,167.2657,164.763,166.5898,165.5158,168.734,1.0001,0.3154,0.0164,11.1018,34.8437,1.0157,0.9578,0.9883,0.31,0.3761,0.0029,0.003,0.0034,0.0025,0.0031,6,0.7979,-0.3463,537.5342,181.5819,2873202.617,-259436.3302,0.8574,1079853.668,-0.0277,10742152156,2.5401,0.5113,166.7
2010-1-28 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.025,5.3499,0.8493,0.903,0.5673,0.0173,25.7965,167.3318,164.8886,166.5959,166.0101,168.8452,1.0001,0.3154,0.0164,11.4552,35.9529,1.0039,1.0007,1.0148,0.31,0.3761,0.0027,0.003,0.0033,0.0028,0.0031,6,0.8774,-0.3463,522.1507,169.4296,2884576.645,-141141.099,0.8381,1011710.31,-0.0047,10431666634,0.6613,0.4764,163.98
2010-1-29 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0245,5.3499,0.8493,0.903,0.5673,0.0173,25.7926,167.1988,164.9283,166.5319,166.892,168.9487,1.0001,0.3154,0.0164,11.4105,35.8126,0.9922,0.9925,1.0269,0.31,0.3761,0.0026,0.003,0.0034,0.003,0.0032,6,0.8674,-0.3519,528.195,171.021,2946258.523,29962.7708,0.8274,1019547.276,0.0334,10551614330,-1.3304,0.5123,169.2
2010-2-1 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0311,5.3499,0.8493,0.903,0.5655,0.0172,25.7947,166.9899,164.9602,166.4794,167.462,169.0796,1.0001,0.3154,0.0164,11.4342,35.887,0.9878,0.9938,1.0172,0.31,0.3761,0.0027,0.003,0.0033,0.0031,0.0032,6,0.8727,-0.3721,515.5181,162.6401,2947690.781,41050.2668,0.9632,975480.5322,0.0393,10296268345,-2.0888,0.538,168.54
2010-2-2 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0305,5.3499,0.8493,0.903,0.5666,0.0173,25.7805,166.6649,164.9822,166.3333,167.426,169.1901,1.0001,0.3154,0.0164,11.2737,35.3834,0.9809,0.9828,0.9989,0.31,0.3761,0.0027,0.0029,0.0032,0.0028,0.0032,6,0.8366,-0.2997,501.7533,172.2083,2844110.204,-133652.6274,0.8729,1034288.877,0.0328,10020283180,-3.2499,0.5158,168.89
2010-2-3 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0303,5.3499,0.8493,0.903,0.5553,0.0173,25.777,166.666,165.0024,166.2919,167.8162,169.2831,1.0001,0.3154,0.0164,11.2338,35.2581,1.0001,0.995,1.0119,0.31,0.3761,0.0027,0.0029,0.0031,0.0028,0.0031,6,0.8276,-0.2521,487.5984,169.6061,2804062.411,-138328.7866,0.9311,1018983.477,0.0138,9734603097,0.011,0.5066,166.52
2010-2-4 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0354,5.3499,0.8493,0.903,0.5446,0.0172,25.793,166.8531,164.9908,166.5359,167.6961,169.3694,1.0001,0.3154,0.0164,11.4146,35.8254,1.0112,1.0298,0.9965,0.31,0.3761,0.0027,0.0029,0.003,0.0027,0.0031,6,0.8683,-0.4703,466.3613,154.125,2762838.011,-139265.3022,0.9114,918181.2393,0.0151,9309400249,1.871,0.5043,165.93
2010-2-5 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0317,5.3499,0.8493,0.903,0.5417,0.0172,25.8085,167.5651,165.0323,166.9984,168.2383,169.4486,1.0001,0.3154,0.0164,11.594,36.3885,1.0434,1.0571,1.0161,0.31,0.3761,0.0027,0.0029,0.0029,0.0025,0.0031,6,0.9087,-0.5203,458.9904,151.2398,2752511.491,-82374.7382,0.8636,895223.5291,0.0318,9160802048,7.1204,0.4862,168.6
2010-2-8 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0319,5.3499,0.8493,0.903,0.5406,0.017,25.8084,168.0841,165.1014,167.4954,168.7062,169.4929,1.0001,0.3154,0.0164,11.5926,36.3842,1.0313,1.0616,1.0139,0.31,0.3761,0.0028,0.0029,0.0029,0.0025,0.003,6,0.9084,-0.4424,466.6237,151.7219,2781926.196,27147.59,0.8637,896770.9218,0.0612,9307122241,5.1899,0.4714,171.25
2010-2-9 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0321,5.3499,0.8493,0.903,0.5406,0.017,25.8077,168.5251,165.2125,167.7684,169.6242,169.4468,1.0001,0.3154,0.0164,11.5845,36.3587,1.0265,1.033,1.0276,0.31,0.3761,0.0026,0.0029,0.0028,0.0025,0.003,6,0.9065,-0.5846,453.3136,159.2632,2680681.589,-124685.5732,0.9267,942738.8579,0.0701,9040151404,4.4095,0.4736,171.23
2010-2-10 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0328,5.3499,0.8493,0.903,0.5415,0.017,25.8119,169.3101,165.3983,168.2879,170.8041,169.4106,1.0001,0.3154,0.0164,11.6332,36.5117,1.0479,1.0644,1.0356,0.31,0.3761,0.0025,0.0029,0.0027,0.0021,0.003,6,0.9175,-0.2338,427.7421,171.4684,2529506.212,-309663.0236,1.0966,1010444.958,0.078,8533625657,7.8506,0.4879,171.11
2010-2-11 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0326,5.3499,0.8493,0.903,0.5447,0.017,25.8209,169.7281,165.5918,168.5299,171.76,169.4509,1.0001,0.3154,0.0164,11.7382,36.8411,1.0247,1.0287,1.0283,0.31,0.3761,0.0023,0.0029,0.0025,0.002,0.003,6,0.9411,-0.0729,401.9312,154.3705,2452839.455,-296966.3508,1.3031,904265.0781,0.0902,8018541264,4.1792,0.5175,171.83
2010-2-12 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0328,5.3499,0.8493,0.903,0.5588,0.0168,25.8192,170.1831,165.7875,168.691,172.1279,169.5006,1.0001,0.3154,0.0164,11.7186,36.7795,1.027,1.019,1.0107,0.31,0.3761,0.002,0.0028,0.0023,0.0016,0.0029,6,0.9367,-0.0158,370.6097,134.0593,2340380.236,-340907.4198,1.3812,796106.0862,0.1014,7396737627,4.5505,0.5456,173.38
2010-2-22 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0298,5.3499,0.8493,0.903,0.5665,0.0168,25.7958,170.2021,165.9299,168.596,171.6979,169.5042,1.0001,0.3154,0.0164,11.4471,35.9274,1.0011,0.9889,0.9874,0.31,0.3761,0.0019,0.0028,0.0023,0.0012,0.0029,6,0.8756,0.0647,362.5418,138.9597,2257226.737,-309666.6748,1.2,825638.3297,0.0984,7237181274,0.1896,0.5002,173.09
2010-2-23 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.029,5.3499,0.8493,0.903,0.5618,0.0168,25.7819,170.2251,166.0153,168.445,170.8261,169.4204,1.0001,0.3154,0.0164,11.2893,35.4323,1.0014,0.9822,0.9745,0.31,0.3761,0.0019,0.0028,0.0023,0.0014,0.0029,6,0.8401,0.2218,366.982,138.3677,2264559.053,-123076.869,1.269,822182.8022,0.0792,7328036762,0.2303,0.491,169.08
2010-2-24 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0288,5.3499,0.8493,0.903,0.5558,0.0168,25.7889,170.4241,166.0945,168.5451,170.0441,169.3884,1.0001,0.3154,0.0164,11.3685,35.6809,1.012,1.0121,0.9772,0.31,0.3761,0.0018,0.0028,0.0022,0.0015,0.0028,6,0.8579,0.1599,357.5865,145.5385,2170178.901,-168241.349,1.1228,864059.3878,0.0705,7142918384,1.9901,0.4925,166.75
2010-2-25 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0283,5.3499,0.8493,0.903,0.556,0.0167,25.7909,170.389,166.1973,168.6211,169.0181,169.2916,1.0001,0.3154,0.0164,11.3909,35.751,0.9979,1.0091,0.9704,0.31,0.3761,0.0017,0.0028,0.0022,0.0015,0.0028,6,0.8629,0.0899,356.1086,146.4321,2122861.649,-112544.5738,1.0003,869827.007,0.0721,7112805039,-0.351,0.4989,167.92
2010-2-26 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0287,5.3499,0.8493,0.903,0.5535,0.0167,25.7825,169.9479,166.2611,168.7565,167.7679,169.2641,1.0001,0.3154,0.0164,11.2954,35.4514,0.9742,1.0165,0.9639,0.31,0.3761,0.0016,0.0028,0.0022,0.0015,0.0028,6,0.8414,0.2305,343.9448,151.1953,2042194.712,-128843.3038,0.8781,895587.3271,0.0646,6867736315,-4.4111,0.5329,168.25
2010-3-1 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0236,5.3499,0.8493,0.903,0.518,0.0164,25.7789,169.449,166.3019,168.7666,167.2,169.2813,1.0001,0.3154,0.0164,11.2548,35.3239,0.9709,1.0012,0.9832,0.31,0.3761,0.0015,0.0028,0.0021,0.0017,0.0028,6,0.8323,0.235,342.7432,150.9422,2051919.104,19839.3314,0.8651,893681.0127,0.0444,6845646673,-4.9893,0.5,166.84
2010-3-2 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0238,5.3499,0.8493,0.903,0.5226,0.0163,25.775,168.898,166.3547,168.7116,166.97,169.1428,1.0001,0.3154,0.0164,11.2115,35.1879,0.9678,0.9934,0.9931,0.31,0.3761,0.0015,0.0028,0.0021,0.0016,0.0027,6,0.8225,0.2139,329.3118,142.9753,2027200.874,60528.3108,0.8777,844866.6618,0.0192,6580700036,-5.5095,0.482,166.24
2010-3-3 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0605,5.3499,0.8493,0.903,0.5189,0.0162,25.7754,168.2809,166.4853,168.7955,166.5178,168.9498,1.0001,0.3154,0.0164,11.2155,35.2007,0.9641,1.0102,0.9865,0.31,0.3761,0.0016,0.0028,0.002,0.0017,0.0027,6,0.8235,0.441,325.047,144.5075,1982466.439,51719.7492,0.8661,853086.8945,-0.0067,6497455995,-6.1708,0.4785,165.6
2010-3-4 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0563,5.3499,0.8493,0.903,0.5149,0.0162,25.7722,167.457,166.5985,168.5925,165.896,168.7665,1.0001,0.3154,0.0164,11.1803,35.0902,0.9525,0.976,0.9815,0.31,0.3761,0.0016,0.0028,0.0019,0.0016,0.0027,6,0.8155,0.476,311.3832,139.1466,1940572.406,49059.886,0.9052,818985.7274,-0.0323,6224175933,-8.2392,0.4585,165.66
2010-3-5 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0496,5.3499,0.8493,0.903,0.5118,0.0162,25.7678,166.5891,166.7118,168.3861,165.4102,168.6083,1.0001,0.3154,0.0164,11.1309,34.9351,0.9499,0.9755,0.9854,0.31,0.3761,0.0016,0.0028,0.0018,0.0016,0.0026,6,0.8044,0.4421,288.0147,121.2332,1869200.747,-5042.3912,0.7813,711447.4,-0.0543,5757607031,-8.6796,0.4688,165.14
2010-3-8 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0438,5.3499,0.8493,0.903,0.5104,0.0162,25.7603,165.9991,166.779,168.1006,164.7981,168.4796,1.0001,0.3154,0.0164,11.0476,34.6737,0.9651,0.9662,0.9816,0.31,0.3761,0.0017,0.0028,0.0018,0.0017,0.0026,6,0.7857,0.3572,282.023,112.8858,1903033.58,139765.114,0.6004,664789.4099,-0.0816,5638571545,-5.8997,0.4718,164.41
2010-3-9 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0439,5.3499,0.8493,0.903,0.5095,0.0162,25.7602,165.641,166.844,167.9331,164.3121,168.257,1.0001,0.3154,0.0164,11.0469,34.6716,0.9785,0.9799,0.9853,0.31,0.3761,0.0016,0.0028,0.0018,0.0016,0.0026,6,0.7855,0.2626,279.0736,114.2422,1853482.722,89811.6766,0.6156,671655.0061,-0.1048,5580287421,-3.5806,0.4633,163.18
2010-3-10 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0426,5.3499,0.8493,0.903,0.5075,0.0161,25.7632,165.215,166.8587,167.8195,163.9122,168.0753,1.0001,0.3154,0.0164,11.0801,34.7757,0.9746,0.9863,0.9879,0.31,0.3761,0.0016,0.0027,0.0017,0.0015,0.0026,6,0.793,0.2358,269.5741,113.0406,1803699.262,52832.8128,0.5485,661899.403,-0.1099,5390799856,-4.2607,0.4509,163.17
2010-3-11 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0382,5.3499,0.8493,0.903,0.5083,0.0161,25.7592,164.691,166.8301,167.54,163.4859,167.912,1.0001,0.3154,0.0164,11.0361,34.6376,0.9689,0.9668,0.9871,0.31,0.3761,0.0016,0.0027,0.0016,0.0015,0.0025,6,0.7831,0.3151,261.7774,110.6143,1770229.39,54284.9114,0.6001,646197.7918,-0.1186,5234799635,-5.24,0.434,163.66
2010-3-12 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0321,5.3499,0.8493,0.903,0.506,0.0161,25.7525,164.1991,166.8099,167.0735,162.988,167.7036,1.0001,0.3154,0.0164,10.9623,34.406,0.9705,0.9455,0.9849,0.31,0.3761,0.0016,0.0027,0.0016,0.0016,0.0025,6,0.7664,0.4307,249.3752,102.5107,1729414.398,40941.3578,0.4599,599077.2698,-0.1285,4986695805,-4.9188,0.4029,163.01
2010-3-15 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0237,5.3499,0.8493,0.903,0.5097,0.0161,25.7324,163.445,166.7495,166.447,162.092,167.4335,1.0001,0.3154,0.0164,10.7443,33.7218,0.9546,0.9268,0.9725,0.31,0.3761,0.0015,0.0027,0.0015,0.0014,0.0025,6,0.7174,0.2116,234.5307,74.6726,1718409.702,82014.4968,0.4594,455810.5065,-0.141,4695695705,-7.5404,0.4267,161.92
2010-3-16 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0242,5.3499,0.8493,0.903,0.5066,0.0161,25.734,162.7791,166.6842,165.8386,161.2461,167.1762,1.0001,0.3154,0.0164,10.7606,33.7728,0.9598,0.9289,0.9741,0.31,0.3761,0.0014,0.0027,0.0015,0.0013,0.0025,6,0.721,0.2274,228.5363,78.6485,1648632.169,6024.2098,0.5355,477357.7591,-0.1498,4576098418,-6.6597,0.4972,158.7
2010-3-17 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0243,5.3499,0.8493,0.903,0.5058,0.0161,25.7438,162.2642,166.6295,165.2726,160.6162,166.9693,1.0001,0.3154,0.0164,10.8669,34.1064,0.9689,0.9341,0.9808,0.31,0.3761,0.0015,0.0027,0.0015,0.0014,0.0025,6,0.745,0.3779,237.9934,74.9061,1665110.749,103025.1894,0.5199,455944.1745,-0.1398,4765606779,-5.1491,0.4729,158.94
2010-3-18 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0361,5.3499,0.8493,0.903,0.508,0.0161,25.7306,161.5911,166.57,164.5241,159.6963,166.7862,1.0001,0.3154,0.0164,10.7247,33.6601,0.9592,0.9137,0.9718,0.31,0.3761,0.0015,0.0027,0.0015,0.0015,0.0025,6,0.713,0.1702,236.7488,74.7408,1650855.286,112560.265,0.3874,455833.9845,-0.1381,4741262949,-6.7302,0.4808,160.51
2010-3-19 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.036,5.3499,0.8493,0.903,0.508,0.0161,25.7328,161.0261,166.52,163.8076,159.0642,166.6599,1.0001,0.3154,0.0164,10.7484,33.7345,0.9656,0.9172,0.9805,0.31,0.3761,0.0015,0.0027,0.0015,0.0015,0.0024,6,0.7164,-0.2899,239.2562,72.9166,1627544.746,99948.791,0.5014,441037.6001,-0.141,4791466559,-5.6506,0.4877,158.41
2010-3-22 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0336,5.3499,0.8493,0.903,0.4998,0.016,25.728,160.508,166.4636,163.2536,158.9241,166.5389,1.0001,0.3154,0.0164,10.6969,33.573,0.9683,0.9345,0.9956,0.31,0.3761,0.0015,0.0027,0.0016,0.0016,0.0025,6,0.7047,-0.2574,247.1225,77.6038,1677418.913,214439.325,0.4823,474992.9331,-0.1527,4948446992,-5.1805,0.4907,158.76
2010-3-23 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.034,5.3499,0.8493,0.903,0.5099,0.0159,25.7235,159.9192,166.4178,162.7801,158.5922,166.364,1.0001,0.3154,0.0164,10.6482,33.42,0.9639,0.9432,0.9896,0.31,0.3761,0.0016,0.0027,0.0016,0.0019,0.0025,6,0.6937,-0.1181,241.9817,70.6205,1688942.697,219261.817,0.4217,439200.2635,-0.1667,4843019245,-5.8888,0.5073,158
2010-3-24 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0339,5.3499,0.8493,0.903,0.5091,0.0159,25.7353,159.4682,166.3655,162.3416,158.3202,166.2354,1.0001,0.3154,0.0164,10.7748,33.8174,0.9724,0.9478,0.9915,0.31,0.3761,0.0017,0.0027,0.0016,0.0019,0.0025,6,0.7223,0.0263,249.742,70.2896,1713285.164,237867.3318,0.4425,438079.9502,-0.1582,4997724426,-4.5098,0.4462,157.28
2010-3-25 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.037,5.3499,0.8493,0.903,0.5095,0.0159,25.7274,158.9572,166.2681,161.8241,158.218,166.0723,1.0001,0.3154,0.0164,10.6902,33.5518,0.9687,0.9385,0.9968,0.31,0.3761,0.0016,0.0027,0.0016,0.0018,0.0024,6,0.7032,0.0599,244.5881,73.3479,1659068.485,107779.3884,0.4417,455486.208,-0.1536,4895113477,-5.11,0.5216,159.15
2010-3-26 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0364,5.3499,0.8493,0.903,0.5101,0.0159,25.7385,158.7311,166.222,161.4651,158.3979,165.8592,1.0001,0.3154,0.0164,10.8093,33.9258,0.986,0.957,1.0057,0.31,0.3761,0.0017,0.0027,0.0016,0.0019,0.0024,6,0.7302,0.1836,252.3486,73.5887,1688229.116,160069.0866,0.5497,456258.1306,-0.133,5049463401,-2.2612,0.4791,157.9
2010-3-29 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0376,5.3499,0.8493,0.903,0.509,0.0159,25.7513,159.033,166.2229,161.239,159.1419,165.7138,1.0001,0.3154,0.0164,10.9488,34.3635,1.019,0.9728,1.0235,0.31,0.3761,0.0019,0.0027,0.0017,0.0021,0.0024,6,0.7618,0.2133,259.5524,90.0518,1796326.441,326553.9832,0.7553,564169.6243,-0.0958,5193889685,3.0196,0.5244,159.66
2010-3-30 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0371,5.3499,0.8493,0.903,0.5076,0.0159,25.7407,159.14,166.1855,160.9596,159.6879,165.5407,1.0001,0.3154,0.0164,10.833,34.0001,1.0067,0.9662,1.0174,0.31,0.3761,0.002,0.0027,0.0017,0.0021,0.0024,6,0.7355,0.3459,260.5752,90.4656,1804095.593,256330.4786,0.6521,567475.641,-0.0797,5214196273,1.0703,0.5073,161.72
2010-3-31 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0327,5.3499,0.8493,0.903,0.5076,0.0159,25.7328,158.965,166.141,160.6146,159.6098,165.3333,1.0001,0.3154,0.0164,10.7484,33.7345,0.9891,0.9584,0.9975,0.31,0.3761,0.0019,0.0027,0.0017,0.002,0.0024,6,0.7164,0.4529,260.6815,90.4358,1780867.475,147496.7944,0.552,566446.8709,-0.0751,5216411266,-1.7503,0.5357,160.01
2010-4-1 0:00,-307.2197,-1.1718,1.0007,5.1129,0.1809,4.01,0.0308,5.3499,0.8493,0.903,0.5078,0.0159,25.741,159.13,166.1229,160.3606,160.042,165.183,1.0001,0.3154,0.0164,10.8364,34.0107,1.0104,0.9692,1.0137,0.31,0.3761,0.002,0.0027,0.0018,0.0023,0.0023,6,0.7363,0.4946,268.1209,94.2048,1826587.144,188088.739,0.6758,589633.7252,-0.0543,5365304703,1.65,0.5207,158.76
2010-4-2 0:00,-341.8803,-1.053,1.0007,3.0649,0.3538,4.57,0.0214,4.5692,0.7411,0.9017,0.5108,0.0162,25.6934,158.517,166.0209,159.7715,158.6361,164.8965,1.0001,0.2737,0.138,9.958,33.4038,0.9614,0.9283,0.956,0.2841,0.341,0.0035,0.0028,0.0025,0.0051,0.0026,4,0.6223,-0.7006,378.0678,475.1889,2834111.8,1867042.996,0.4352,3119542.138,-0.1327,7581491801,-6.1301,0.5304,160.06
2010-4-6 0:00,-341.8803,-1.053,1.0007,3.0649,0.3538,4.57,0.0236,4.5692,0.7411,0.9017,0.5114,0.0162,25.6883,157.901,165.8833,159.2045,156.6601,164.5948,1.0001,0.2737,0.138,9.9065,33.2309,0.961,0.9305,0.9389,0.2841,0.341,0.0038,0.0028,0.0027,0.0056,0.0026,4,0.6102,-0.9607,399.4013,484.7631,3017680.629,1526379.13,0.3969,3186806.73,-0.2113,8008541820,-6.1598,0.5336,152.63
2010-4-7 0:00,-341.8803,-1.053,1.0007,3.0649,0.3538,4.57,0.0276,4.5692,0.7411,0.9017,0.5117,0.0162,25.6902,157.386,165.7592,158.6526,155.084,164.3063,1.0001,0.2737,0.138,9.9254,33.2944,0.9673,0.9323,0.9508,0.2841,0.341,0.0041,0.0029,0.0028,0.0061,0.0026,4,0.6146,-0.902,420.5184,484.8845,3098304.879,1071428.956,0.4626,3189364.607,-0.2301,8431552284,-5.1507,0.5461,151.84
2010-4-8 0:00,-341.8803,-1.053,1.0007,3.0649,0.3538,4.57,0.0252,4.5692,0.7411,0.9017,0.5105,0.0162,25.6795,156.5219,165.631,157.995,153.434,164.0355,1.0001,0.2737,0.138,9.8197,32.9399,0.9457,0.9196,0.948,0.2841,0.341,0.0042,0.0029,0.0029,0.0065,0.0026,4,0.5898,-0.9902,435.7295,482.1349,3112661.481,616311.385,0.4423,3171762.386,-0.2547,8735246419,-8.6404,0.5317,152.13
2010-4-9 0:00,-341.8803,-1.053,1.0007,3.0649,0.3538,4.57,0.0314,4.5692,0.7411,0.9017,0.5107,0.0162,25.6703,155.646,165.5049,157.3016,151.2499,163.7925,1.0001,0.2737,0.138,9.7303,32.64,0.9445,0.9149,0.9318,0.2841,0.341,0.0047,0.0029,0.0032,0.0071,0.0026,4,0.5687,-1.0146,465.1723,486.2792,3285191.593,561813.4976,0.4004,3205590.491,-0.2955,9326217891,-8.7595,0.5455,150.51
2010-4-12 0:00,-341.8803,-1.053,1.0007,3.0649,0.3538,4.57,0.0363,4.5692,0.7411,0.9017,0.5117,0.0162,25.6578,154.409,165.3894,156.57,150.1819,163.5473,1.0001,0.2737,0.138,9.6096,32.2351,0.9225,0.9096,0.965,0.2841,0.341,0.0049,0.0029,0.0033,0.0047,0.0026,4,0.5404,-0.9832,483.7309,482.6029,3327134.66,282624.5264,0.3879,3182669.633,-0.3357,9698040690,-12.3698,0.5911,149.14
2010-4-13 0:00,-341.8803,-1.053,1.0007,3.0649,0.3538,4.57,0.0372,4.5692,0.7411,0.9017,0.513,0.0162,25.6753,153.225,165.3053,156.129,149.7898,163.3571,1.0001,0.2737,0.138,9.7786,32.802,0.9268,0.9444,0.9871,0.2841,0.341,0.0052,0.0029,0.0035,0.0047,0.0026,4,0.5801,-0.7179,511.553,484.5359,3482941.5,281134.969,0.5124,3200435.742,-0.3174,10256431972,-11.8402,0.5626,147.29
